"","Stage1","Stage3","Stage5","Stage7","cluster"
"FakeGeneID007742",0.860491402049418,0.908879119029928,-0.631554976348952,-1.13781554473039,1
"FakeGeneID001105",-1.13095497834688,-0.436274551087995,0.480662435578245,1.08656709385663,9
"FakeGeneID019038",-0.856698427903798,-0.966372045914756,0.833113897365773,0.989956576452781,7
"FakeGeneID035290",0.965678493337421,0.896501219610488,-0.868676858665493,-0.993502854282417,8
"FakeGeneID009589",-0.589888140798991,-0.680687153892157,-0.197389595037575,1.46796488972872,6
"FakeGeneID034839",0.969155938464654,0.864818195137787,-0.948888550783663,-0.885085582818782,8
"FakeGeneID006636",-0.837115370568173,-0.810755353267556,0.59015286847818,1.05771785535755,3
"FakeGeneID029877",1.0628011240543,0.738650123541138,-1.0753039383898,-0.726147309205632,8
"FakeGeneID009089",-0.900007772073686,-0.815732899861794,0.860113895199104,0.855626776736376,7
"FakeGeneID001346",-0.161147905073905,1.40002484486271,-1.03552300370484,-0.203353936083967,5
"FakeGeneID009700",-0.806992783376764,-0.934202352734962,0.774616930141689,0.966578205970037,7
"FakeGeneID022086",-0.578150079678782,-0.925400514289411,0.655594867860466,0.847955726107729,3
"FakeGeneID013575",0.910162446691715,0.91900606604884,-0.985766971553185,-0.843401541187373,8
"FakeGeneID008331",-1.00337316527459,-0.62033005695934,1.33500971915462,0.288693503079303,4
"FakeGeneID031237",0.876061082865284,0.777765054984709,-0.495626777120076,-1.15819936072992,1
"FakeGeneID036798",-0.449716541578519,-1.2724461557419,0.710278826964127,1.0118838703563,3
"FakeGeneID022457",-0.57108852451428,-1.0611406432993,0.928808295980053,0.703420871833526,7
"FakeGeneID026462",0.862640268594956,0.971643863381891,-0.805219882382198,-1.02906424959465,1
"FakeGeneID035211",-0.767151075374267,-0.981126842470819,1.04920114059505,0.699076777250036,7
"FakeGeneID005968",1.07705646910541,0.626963679109834,-0.686873999942899,-1.01714614827234,1
"FakeGeneID019844",-0.847549382559309,-0.891308172850423,1.15963157880735,0.579225976602388,7
"FakeGeneID009273",-0.683583723916496,1.35128234420937,0.00122732286654537,-0.668925943159422,1
"FakeGeneID010018",1.29058668395268,0.195530686973847,-1.18817829774212,-0.297939073184412,5
"FakeGeneID020750",-1.21292598620527,-0.332721123587489,0.432691054341624,1.11295605545113,9
"FakeGeneID024669",0.632324508630818,1.06676058838821,-1.01318008196805,-0.685905015050973,8
"FakeGeneID033314",-0.820605323065807,-0.739936890321715,0.34253357678503,1.21800863660249,3
"FakeGeneID003168",0.916825622954853,0.933076209554957,-1.0012151886392,-0.84868664387061,8
"FakeGeneID019155",-0.781013306346262,-0.492474491756278,-0.293635167266413,1.56712296536895,6
"FakeGeneID004950",0.841894485705432,0.993157937475414,-1.02871897530036,-0.806333447880482,8
"FakeGeneID011784",0.952904499077311,0.912407253016202,-0.987758463328865,-0.877553288764648,8
"FakeGeneID008418",-0.702333943500669,-0.974292702482052,0.879277650617251,0.797348995365471,7
"FakeGeneID022119",0.967529543985056,0.898026170115377,-0.913491274339105,-0.952064439761331,8
"FakeGeneID031928",-0.822129978224426,-0.942555088482872,0.82785316256733,0.936831904139969,7
"FakeGeneID025364",-1.01272349928325,-0.275780250291853,-0.0955986887837733,1.38410243835888,6
"FakeGeneID011829",0.802487861620996,0.882209742871511,-1.33321027379006,-0.35148733070245,5
"FakeGeneID014719",-0.963751799434227,-0.334548998694804,0.784072779364596,0.514228018764435,9
"FakeGeneID011590",-1.14748656324375,-0.534160151054541,0.47869418175706,1.20295253254123,9
"FakeGeneID036178",-0.61286226746838,-0.990249905650458,0.840567412486922,0.762544760631915,7
"FakeGeneID021110",1.13069075665603,0.546754892654575,-0.880143319939123,-0.797302329371481,8
"FakeGeneID011093",0.237393896854024,-1.50230601631832,0.831965626999648,0.432946492464651,3
"FakeGeneID031357",0.615492923542611,1.13305113176683,-0.705192307594563,-1.04335174771487,1
"FakeGeneID022170",-0.821107234125289,-0.804795620646582,0.801214284688556,0.824688570083316,7
"FakeGeneID014488",1.05035847936519,0.311635595556646,-1.33988473709733,-0.0221093378245145,5
"FakeGeneID037906",-0.825606708343545,-0.791346362827892,0.782082440761385,0.834870630410051,7
"FakeGeneID012305",-0.650906140230878,-1.08159014554022,0.88164352626305,0.850852759508047,3
"FakeGeneID002239",0.6957537140365,1.12886423774345,-0.934462740841274,-0.89015521093868,8
"FakeGeneID019946",-0.81934667765188,-0.959022758424258,0.990566855800905,0.787802580275235,7
"FakeGeneID002889",0.904325270620125,0.921340633734934,-0.817859034203775,-1.00780687015129,1
"FakeGeneID003562",-1.12325472682625,-0.516201497090999,0.727866019972277,0.911590203944973,9
"FakeGeneID022820",0.913227230040428,0.796909300558921,-1.11034771030752,-0.59978882029183,8
"FakeGeneID001979",1.19181895759232,0.491933761569211,-1.16624319338707,-0.517509525774466,8
"FakeGeneID023511",0.911614632408855,0.805701220693246,-0.764585538112181,-0.952730314989921,1
"FakeGeneID016445",0.84967866306179,0.970723751602129,-0.925363492322514,-0.895038922341405,8
"FakeGeneID033831",-0.18412134541422,-1.13852130101376,-0.000460124151051941,1.32310277057903,3
"FakeGeneID027115",-0.956792168484703,-0.864010621089707,0.992932563310248,0.827870226264162,7
"FakeGeneID022447",-0.634356714049397,-1.18700567196962,0.826132093083335,0.995230292935684,3
"FakeGeneID000002",0.743263020902101,1.03621713182637,-0.873517204892765,-0.905962947835706,8
"FakeGeneID001540",0.612234342152883,0.989418937750679,-0.852500033750216,-0.749153246153346,8
"FakeGeneID003077",0.78215123833969,1.03486464161743,-1.03070584343478,-0.786310036522347,8
"FakeGeneID034192",0.899675746357087,0.861916509727449,-0.935660073043278,-0.825932183041259,8
"FakeGeneID024905",1.04769315826893,0.62527773096768,-0.779674213220196,-0.893296676016409,8
"FakeGeneID034044",0.950168426688801,0.817844633997672,-0.763823586231471,-1.004189474455,1
"FakeGeneID009229",-0.180816976288523,-1.34276106461641,0.820706556478033,0.7028714844269,3
"FakeGeneID000198",0.595294838813645,1.05769723341099,-0.61859370789497,-1.03439836432966,1
"FakeGeneID023592",0.500179063351065,1.19097928407721,-0.6904329806305,-1.00072536679777,1
"FakeGeneID017346",-0.74203068233766,-0.858677332649591,0.985203756097168,0.615504258890083,7
"FakeGeneID006073",-0.695237830846353,-0.99408934048973,0.80237819904877,0.886948972287313,3
"FakeGeneID002994",-0.882808139911843,-0.893560550456659,1.04655001296286,0.729818677405641,7
"FakeGeneID007591",-0.772979939822901,-1.04648307346067,0.692498154479141,1.12696485880443,3
"FakeGeneID011036",0.796833264562217,0.970665534180223,-1.17440552374106,-0.593093275001378,8
"FakeGeneID005136",-0.837806479178612,-0.977385015744057,0.876720742797101,0.938470752125568,7
"FakeGeneID028741",0.863954233262499,0.977123734962669,-1.0552319621714,-0.785846006053767,8
"FakeGeneID023931",0.87334384780244,0.956129565669271,-0.670186455639644,-1.15928695783207,1
"FakeGeneID004938",-0.680967346079347,-0.93267210429213,0.402879167213505,1.21076028315797,3
"FakeGeneID001453",-0.856390116574201,-0.656754035259774,1.0592220171536,0.453922134680372,4
"FakeGeneID008915",-1.00675983354179,-0.755844399117955,1.03034654428464,0.732257688375105,7
"FakeGeneID031488",0.810386835259048,0.960707295978199,-1.22754609920627,-0.54354803203098,8
"FakeGeneID021041",0.853994366616576,0.940497806431316,-1.04031388200875,-0.754178291039139,8
"FakeGeneID005667",-0.884261136644944,-0.278775477261725,1.36198512822565,-0.198948514318975,4
"FakeGeneID029609",-0.931760850340449,-0.807893211004322,0.829004392141357,0.910649669203414,7
"FakeGeneID017495",1.08227750388621,0.732968061443327,-0.974129066938802,-0.841116498390737,8
"FakeGeneID007067",1.05538533822733,0.7290822988998,-0.850587476270506,-0.933880160856625,8
"FakeGeneID005828",1.07012907884279,0.697395243055357,-0.86170194350653,-0.905822378391619,8
"FakeGeneID019229",0.862091692966841,0.79897355225753,-1.21204862672184,-0.44901661850253,5
"FakeGeneID007996",-0.685259519742322,-0.657433251205201,1.16013481844902,0.182557952498511,4
"FakeGeneID020757",0.943438082968317,0.885388566898425,-0.895974467227757,-0.932852182638984,8
"FakeGeneID034726",-0.778918093088009,-1.00388478647816,0.947905722736031,0.834897156830141,7
"FakeGeneID029528",-1.03885692435943,0.0303403341556528,1.09214281719569,-0.0836262269919152,4
"FakeGeneID002912",0.868646374384168,0.924844300838261,-1.00732872052106,-0.786161954701373,8
"FakeGeneID026671",0.762191608704939,1.00535897680995,-0.979750208443797,-0.787800377071094,8
"FakeGeneID007539",0.677213701378658,1.07942831908341,-0.693241783870393,-1.06340023659167,1
"FakeGeneID033068",0.701578603602926,0.901600610386725,-0.946562624213633,-0.656616589776018,8
"FakeGeneID002946",0.768012822991383,0.801431865771183,-1.07895667803055,-0.490488010732019,5
"FakeGeneID029796",0.907314965181767,0.907093583566703,-0.690057744932282,-1.12435080381619,1
"FakeGeneID014102",0.841707699299176,0.947497816861028,-0.679528576078834,-1.10967694008137,1
"FakeGeneID016807",-0.12450247313648,-1.45942121714963,0.843170188083192,0.740753502202922,3
"FakeGeneID037829",-0.91121679935986,-0.903633602645061,0.991672753395699,0.823177648609223,7
"FakeGeneID014839",0.471631441037436,1.13793786624603,-1.21540486997377,-0.394164437309684,5
"FakeGeneID007447",0.825836811324812,1.01410864864343,-0.978342424967773,-0.86160303500047,8
"FakeGeneID018144",0.963005614899829,0.817019544247614,-0.640989372180088,-1.13903578696736,1
"FakeGeneID017414",-0.0806407474620189,1.34727658489619,-0.999424254148649,-0.26721158328552,5
"FakeGeneID027760",0.754121035896059,0.998863705099397,-0.970102665685212,-0.782882075310245,8
"FakeGeneID036512",-0.862745306203901,-0.707631471745414,1.3602738534955,0.210102924453816,4
"FakeGeneID029340",-0.473773355333569,-1.14290902355302,0.895341553690792,0.721340825195798,3
"FakeGeneID031760",-1.08563441592325,-0.733446811234375,0.804189195732423,1.01489203142521,9
"FakeGeneID029047",1.1539841801143,0.534587143401662,-0.861032323693606,-0.827538999822356,8
"FakeGeneID031916",1.09483104918149,0.645439861387621,-0.824535168302855,-0.915735742266254,8
"FakeGeneID006239",0.862422346177446,0.989582402769105,-1.0099669294033,-0.842037819543248,8
"FakeGeneID002507",-0.392841525181401,0.0736595268990916,1.24854278990909,-0.929360791626783,4
"FakeGeneID007265",-0.718187250454037,-0.869314196591291,0.87215426648656,0.715347180558768,7
"FakeGeneID013399",0.840831400318442,0.954314469632381,-1.04566510755714,-0.749480762393683,8
"FakeGeneID013744",0.769301023256884,1.04251522329383,-0.703174092445622,-1.10864215410509,1
"FakeGeneID035039",0.559639333808853,0.937312828910466,-0.484348702798778,-1.01260345992054,1
"FakeGeneID008104",-0.773358010260417,-0.707666795146501,1.11355640707435,0.367468398332564,4
"FakeGeneID028246",0.975639736996476,0.866545481292213,-0.955805185239027,-0.886380033049661,8
"FakeGeneID012214",0.948431109066279,0.827082902657423,-1.13899872638545,-0.63651528533825,8
"FakeGeneID020106",-1.17963074817571,0.568197422535348,0.199001917652899,0.412431407987463,9
"FakeGeneID008572",-0.717851662397665,-0.79741492615324,0.627473581753408,0.887793006797498,3
"FakeGeneID031485",0.969524997435335,0.68899899234405,-1.08665247579121,-0.571871513988176,8
"FakeGeneID000948",0.639784454433638,0.987447384192802,-0.791914506470668,-0.835317332155769,8
"FakeGeneID021795",-0.723909870851582,-0.63662717508473,1.26220614876156,0.0983308971747546,4
"FakeGeneID032443",1.19303979315026,0.47920344942615,-0.837956306264936,-0.834286936311472,8
"FakeGeneID016487",-1.03093276373445,-0.569179227314208,0.723683638098302,0.876428352950357,9
"FakeGeneID011523",0.595242056957962,1.12073365238389,-1.12462474262187,-0.591350966719981,8
"FakeGeneID017042",-0.854262431602198,-0.947059575338302,1.13154991575691,0.669772091183588,7
"FakeGeneID008020",0.91542984228817,0.933689623930144,-0.904132862209547,-0.944986604008766,8
"FakeGeneID014184",0.808689399106211,1.00150048515191,-0.786320805985954,-1.02386907827217,1
"FakeGeneID036592",-0.704196286848348,-0.977577180067104,1.18459217393494,0.497181292980514,4
"FakeGeneID012253",0.891136791988873,0.911035732980582,-1.08341607109956,-0.718756453869899,8
"FakeGeneID017785",0.811782480518343,0.958308108329602,-1.11595777055325,-0.654132818294696,8
"FakeGeneID017639",0.792233040593917,0.902444097490353,-1.13114457126685,-0.56353256681742,8
"FakeGeneID035718",-0.137872542925596,1.27439234725445,-0.820180315522765,-0.316339488806091,5
"FakeGeneID013688",0.946384978129037,0.89669289980436,-1.06889182921234,-0.774186048721059,8
"FakeGeneID032884",0.873776979523026,0.979727078274247,-0.933113148939485,-0.920390908857788,8
"FakeGeneID025754",-0.917572941842299,-0.853493206524068,0.771286501291719,0.999779647074646,7
"FakeGeneID007550",0.972982042264902,0.781619148297745,-1.17038461602331,-0.584216574539341,8
"FakeGeneID036674",-0.933838187113297,-0.799987935056337,1.13082579070122,0.603000331468414,7
"FakeGeneID012483",0.891804023825592,0.952126167811442,-1.08557306538972,-0.758357126247311,8
"FakeGeneID029190",1.04804701380347,0.79741158343863,-0.92780935283364,-0.917649244408468,8
"FakeGeneID001997",-0.841360789975064,-0.889837873290231,0.907677343594498,0.823521319670796,7
"FakeGeneID005147",-0.437045803768029,0.139242022934863,-0.889705768651195,1.18750954948436,6
"FakeGeneID016724",-1.05279416467903,-0.287192319735209,0.427704951735253,0.912281532678989,9
"FakeGeneID010719",0.550420563380614,0.920495350420678,-1.20021681868336,-0.270699095117928,5
"FakeGeneID028442",-1.02017367603251,-0.546525687577319,0.976399522198196,0.590299841411629,7
"FakeGeneID003458",-0.624225850699219,-1.05699661079612,0.473873392073242,1.20734906942209,3
"FakeGeneID031380",1.10227266122277,0.263244909797105,-0.123698954864964,-1.24181861615491,2
"FakeGeneID026296",-1.31027770584541,-0.378407340646707,0.651719671960685,1.03696537453143,9
"FakeGeneID020042",0.656664865330364,1.06710936711854,-0.994497982627694,-0.729276249821209,8
"FakeGeneID020403",-0.994574835030654,-0.799415848823273,0.914643667376125,0.879347016477802,7
"FakeGeneID003352",0.843430357772172,1.00013973888554,-0.938132040274377,-0.905438056383333,8
"FakeGeneID033055",-0.621513641354956,-0.628648548787149,0.998057936783258,0.252104253358848,4
"FakeGeneID002345",-1.12553737110275,-0.333407126605915,0.626878818494316,0.832065679214345,9
"FakeGeneID013150",-1.07133645633695,-0.768542233699093,0.74817118474453,1.09170750529152,9
"FakeGeneID036735",-0.673920284931546,-1.12788441959012,0.876385134428957,0.925419570092706,3
"FakeGeneID009318",0.815636389566147,0.816771517014339,-0.469704968833992,-1.16270293774649,1
"FakeGeneID032257",1.22025793873624,0.576440254440779,-1.00614343753552,-0.7905547556415,8
"FakeGeneID004221",1.11385431629081,0.68076431786186,-0.774810259078087,-1.01980837507458,1
"FakeGeneID002796",-0.867535857025376,-0.93506040511429,0.776442119885218,1.02615414225445,7
"FakeGeneID036551",-0.761200804115555,-0.902564416109363,0.800198366928158,0.863566853296761,7
"FakeGeneID010605",0.709023409137373,0.946163403659448,-1.3595818657571,-0.29560494703972,5
"FakeGeneID000926",-0.763477179678704,-0.629051116959517,0.757106693756149,0.635421602882072,7
"FakeGeneID017208",-0.92901830573193,-0.874577580090544,0.850657149008568,0.952938736813906,7
"FakeGeneID008727",-1.1174483825519,-0.353453123131217,1.29430637710936,0.176595128573758,4
"FakeGeneID029476",0.556265746125254,1.19406756085644,-0.940114089552221,-0.810219217429467,8
"FakeGeneID013400",0.872135728434596,0.880792235726986,-0.704271034110675,-1.04865693005091,1
"FakeGeneID026165",-0.814096203713604,-0.822253877551967,1.07377893011963,0.562571151145945,7
"FakeGeneID011642",0.818276500906282,0.75041730220996,-0.932893593813041,-0.635800209303201,8
"FakeGeneID020760",0.963818831940729,0.586477937087839,-0.580906052989749,-0.969390716038826,1
"FakeGeneID001547",0.959169209668841,0.826887804302376,-1.06650323671471,-0.719553777256509,8
"FakeGeneID012255",-1.04894523349978,-0.788127373263762,1.04586339543496,0.791209211328582,7
"FakeGeneID035918",-0.932313578677997,-0.783812460612963,0.927070828198422,0.78905521109254,7
"FakeGeneID028870",0.943183546746148,0.9054693438973,-0.809672818152092,-1.03898007249136,1
"FakeGeneID002955",1.05467625522985,0.782927027377123,-0.953735348728647,-0.883867933878321,8
"FakeGeneID033417",0.871166260246744,0.873056017511712,-0.687516321849129,-1.05670595590933,1
"FakeGeneID007129",-0.866046901638942,-0.944146173179707,0.91008892734404,0.900104147474609,7
"FakeGeneID015760",-1.08109627076496,-0.580956579499617,0.454890350622645,1.20716249964193,9
"FakeGeneID019093",0.865208969005646,0.981419787908199,-0.870041151684121,-0.976587605229724,8
"FakeGeneID028937",0.82555159459623,1.00277242124323,-1.0535661657826,-0.774757850056854,8
"FakeGeneID008570",0.958831973146399,0.898433455076545,-0.92001448416307,-0.937250944059876,8
"FakeGeneID036948",0.933641857079194,0.70889217116199,-0.595961754460325,-1.04657227378086,1
"FakeGeneID008714",1.02991254591321,0.741833515768086,-0.725589810001078,-1.04615625168022,1
